target_word,when,type,date,sentence
prompt,after,formal,2024-10-22T20:39:40Z,"Once infected, Vibrio vulnificus can prompt the breakdown of skin and soft tissue, USA Today said."
prompt,after,formal,2024-10-22T13:03:32Z,"England’s unexpected decision to field a leg-spinner in Rehan Ahmed, in addition to Jack Leach and Shoaib Bashir, may prompt them to reconsider."
prompt,after,formal,2024-10-22T00:28:58Z,"Arab League secretary general Ahmed Aboul Gheit said on Monday in Beirut that the league’s priority was to achieve an immediate ceasefire in Lebanon, and he called for Israel’s prompt withdrawal from any Lebanese territories it has occupied or entered."
prompt,after,formal,2024-10-21T16:44:08Z,"If it doesn’t, it faces prompt dismissal at the next election."
prompt,after,formal,2024-10-21T13:39:03Z,Read responded that there had been a “fundamental misunderstanding” and that the contact had been to prompt Fujitsu to cooperate with a police investigation.
prompt,after,formal,2024-10-21T07:36:10Z,"The Qantas chief executive, Vanessa Hudson, has apologised to almost 1,700 former ground handlers who were illegally sacked and has pledged to engage in prompt negotiations to determine the size of the compensation payout."
prompt,after,formal,2024-10-20T05:00:36Z,"Theroux’s new series, which goes out on BBC2 in the middle of next month and was made with his wife, Nancy Strang, will look at both the dramatic highs of gaining instant fame and the contrasting depths of despair it can prompt."
prompt,after,formal,2024-10-18T14:00:48Z,That could prompt a simple response from European voters: count your blessings.
prompt,after,formal,2024-10-17T15:32:03Z,Zelenskyy suggested Putin was turning to allies to provide troops because he feared domestic mobilisation would prompt a public backlash.
prompt,after,formal,2024-10-17T14:44:28Z,"A prompt statement from the Treasury, advising against changes to pension arrangements pre-budget, would be highly beneficial.” Summersgill said the change in customer behaviour represented “significant decisions for individual customers” but had not had a significant impact on AJ Bell."
prompt,after,formal,2024-10-16T10:00:03Z,"A motion for summary judgment filed by a USPS attorney claimed that Tate only used the N-word once, while relaying his conversation with Roy to Vinson, and that “prompt” investigation and “remedial action” by USPS managers “precludes liability”."
prompt,after,formal,2024-10-16T08:00:15Z,"A motherless child, she has grown up among a peculiar selection of theatrical stalwarts – the puppet mistress, the stage door keeper, the prompt – who have lived so long in the playhouse they have become part of it, a strange ecosystem evolved to match their environment, like creatures of the deep ocean."
prompt,after,formal,2024-10-16T06:00:14Z,That decision will prompt debate over whether the threshold for medical assistance to die should relate to suffering rather than time left to live.
prompt,after,formal,2024-10-15T14:00:33Z,It says a debit surcharge ban may prompt payment platforms to price debit and credit card transactions differently.
prompt,after,formal,2024-10-15T12:51:45Z,"63rd over: Pakistan 178-4 (Ghulam 79, Rizwan 0) Carse nips the ball into Mohammad Rizwan’s pads to prompt a hearty lbw appeal … it’s an excellent shout but the finger doesn’t go up."
prompt,after,formal,2024-10-14T23:12:22Z,"The cutoff, combined with a renewed Israeli offensive in the area, has raised fears that Israel is pursuing an extreme plan proposed to prime minister Benjamin Netanyahu that would besiege the northern third of the strip in an effort to prompt a Hamas surrender."
prompt,after,formal,2024-10-14T14:13:44Z,"“When concerns arise, we take prompt action to investigate and, if necessary, remove any products suspected of being non-compliant."
prompt,after,formal,2024-10-14T00:27:03Z,Putin said last month that Russia was extending the list of scenarios that could prompt it to consider launching a nuclear weapon.
prompt,after,formal,2024-10-13T15:25:25Z,"Others suggest that this could prompt a much-needed period of reflection, both about the extent of the rift between Salmond and Sturgeon and the party’s domination by those two figures, perhaps with the result of bringing people back together."
prompt,after,formal,2024-10-13T12:00:53Z,"When you hold a gentle awareness of life’s limitations in mind, it can prompt you to live more fully and in line with your values."
prompt,after,formal,2024-10-12T10:00:23Z,"It was a simple prompt, but it generated a voice that so excited me with fictional potential, I went home and continued writing until he had filled a novel."
prompt,after,formal,2024-10-10T21:30:08Z,"The trailer version, in response to the same prompt from Whitaker, had Harris answering: “Well, Bill, the work that we have done has resulted in a number of movements in that region by Israel that were very much prompted by or a result of many things, including our advocacy for what needs to happen in the region.” Both segments were part of a longer exposition by Harris on support for Israel while trying to influence its conduct of the war against Hamas in Gaza, in which more than 42,000 Palestinians have been killed."
prompt,after,formal,2024-10-10T10:00:19Z,"And most recently in Israel, where Hamas launched an assault on the Israeli people with the support of Iran.” Contacted for comment about Bridgewater’s management of Russian investments, McCormick’s spokesperson, Elizabeth Gregory, said: “Given that countless public and private investors across the western world – including the pensions of Pennsylvania firefighters and police officers that [state] treasurer Bob Casey oversaw [between 2005 and 2007] – held Russian debt prior to its invasion of Ukraine, there’s nothing noteworthy here.” Nonetheless, news of McCormick’s old firm’s links to significant Russian funds may prompt awkward questions – as did previous reporting of connections between Bridgewater and China and Saudi Arabia."
prompt,after,formal,2024-10-09T14:16:30Z,"But speed is not going to be of the essence today, because an annoying prompt has appeared: you need to change your password."
prompt,after,formal,2024-10-09T14:00:16Z,But the prompt is what I find funny.
prompt,after,formal,2024-10-09T11:00:13Z,"Earlier this year, Anna, a Jewish woman in her mid-30s, put a single watermelon emoji in a prompt on her Hinge profile – a symbolic indicator of solidarity with the Palestinian people."
prompt,after,formal,2024-10-09T10:00:12Z,"It becomes clear that these mysterious baddies have frightening power when they issue their ultimatum by taking over the lyric prompt in the karaoke bar where Andy and Esteban are celebrating their latest ill-deserved victory, replacing the song words with a message: Esteban loses, or both of you will be killed."
prompt,after,formal,2024-10-09T08:09:47Z,"“I want to thank NSW police, in particular the local area command at both Penrith and Cumberland police for their prompt response."
prompt,after,formal,2024-10-07T00:56:10Z,"If I was dead, I fainted.” The Oscar winner told the New York Times he “didn’t see the white light or anything” and that “there’s nothing there” after death – though the experience did prompt some existential reflection."
prompt,after,formal,2024-10-06T15:24:35Z,"Every [Google] search for the phrase ‘afro hair’ helps to make these emojis a reality.” The campaign is an opportunity to prompt discussions about hair representation and discrimination more broadly, not just emojis, Gray says."
prompt,after,formal,2024-10-06T10:08:01Z,"There is concern that planned changes on tax arrangements for non-doms, which aimed to raise extra money to spend on public services such as the NHS, could prompt wealthy foreigners to simply leave the UK."
prompt,after,formal,2024-10-05T16:18:07Z,Your prompt attention in this matter would be most appreciated.” Never mind conceding goals: trying to decipher that second sentence of yours almost gave me palpitations.
prompt,after,formal,2024-10-05T12:00:23Z,"It now only takes 19 letters to prompt a confidence vote in the leader.” Allies of Jenrick strongly disputed the idea, pointing out that the likes of Victoria Atkins, Ed Argar and John Lamont – Tory figures associated with the liberal, One Nation wing of the party – also backed his leadership bid."
prompt,after,formal,2024-10-05T11:00:22Z,"The millions of UK customers who book trips with the likes of Tui or easyJet holidays, choosing resorts and existing hotels, appear less problematic than, say, the Airbnbs swallowing up local accommodation in Barcelona or Málaga – at least until their numbers prompt further development."
prompt,after,formal,2024-10-04T09:02:07Z,"“I want to thank NSW police, in particular the local area command at both Penrith and Cumberland police for their prompt response."
prompt,after,formal,2024-10-03T17:13:28Z,"A paper by Darya Dolzikova and Matthew Savill, originally published in April by the Bulletin of the Atomic Scientists, says: “The only conventional weapon that could plausibly achieve this is the American GBU-57A/B massive ordnance penetrator, which – with over 12 tonnes and 6 metres long – can only be carried by large US bombers like the B-2 Spirit.” Though it may be possible for Israel to attack lesser sites and set back the programme by targeting facilities for the production of centrifuges used in the enrichment process or other such sites, there is a risk that an attack on its nuclear programme could prompt Tehran to speed up its efforts to obtain an atomic bomb."
prompt,after,formal,2024-10-03T16:06:06Z,"Those words, made during a visit to Belgium, were enough to prompt the prime minister, Alexander De Croo, to summon the Vatican’s ambassador, it emerged on Thursday."
prompt,after,formal,2024-10-03T11:00:07Z,Big software companies such as Adobe are creating tools where a mere text prompt can produce a piece of music.
prompt,after,formal,2024-10-03T07:00:02Z,But she insisted that Metzger’s neat summation of “a political experience of a space and also an architectural experience” was the only prompt she needed.
prompt,after,formal,2024-10-01T16:21:57Z,"The writer Jacob McNeal is, among other things, a bestselling and influential novelist, an esteemed winner of the Nobel prize for literature, a writer with style consistent and public enough to serve as a prompt for ChatGPT."
prompt,after,formal,2024-10-01T14:46:44Z,"Expectations of one more cut before the end of 2024 are very achievable, given the data.” Inflation across the eurozone has fallen below the official 2% target for the first time in three years, which may prompt further cuts to eurozone interest rates later this month."
prompt,after,formal,2024-10-01T14:36:06Z,"Asked by Nicholas de la Poer KC, on behalf of the counsel for the inquiry, why those suspicions did not prompt “immediate action” at this point, Gibbs said: “Yes, it should have done but perhaps I was, and maybe we were … influenced by the conviction that we were wrong from the nursing side.” He added: “I regret that we, or I, didn’t go to the police at this time after the thematic review."
prompt,after,formal,2024-10-01T14:34:30Z,"He opted to take legal action, an unprecedented move that is likely to prompt further cases, after a request to erect “splash guards” was rejected by Venice’s heritage superintendent."
prompt,after,formal,2024-09-29T23:01:45Z,"It emerged last week that Reeves is rethinking parts of Labour’s crackdown on super-rich non-domiciles, amid concerns inside the Treasury that the Office for Budget Responsibility (OBR) may conclude the plans will raise no money at all and could prompt wealthy foreigners to leave the UK."
prompt,after,formal,2024-09-29T13:00:33Z,"Eight hours after our drive, the early spring snowstorm would prompt officials to shut down the road and officers to escort thousands of vehicles up the mountain."
prompt,after,formal,2024-09-29T08:00:26Z,"And last week, parents and youngsters were being urged to use the HMRC announcement as a prompt to check how their CTF was getting on and to think about whether it would make more sense to transfer the cash to an account offering a better return and/or lower charges."
prompt,after,formal,2024-09-28T15:00:06Z,"So whereas with earlier models such as GPT-4 or Claude, one would give them a prompt and they would quickly respond, with Strawberry a prompt generally produces a delay while the machine does some, er, “thinking”."
prompt,after,formal,2024-09-28T14:02:10Z,"In a new analysis, the Institute noted that even a small number of successful Ukrainian long-range strikes on Russia “could have asymmetric impacts and prompt Russian forces to move significant military and storage facilities outside the range of Western-provided weapons”."
prompt,after,formal,2024-09-27T13:52:25Z,"However, there are concerns inside the Treasury that the Office for Budget Responsibility (OBR) may now conclude the plans will raise no money at all and could prompt wealthy foreigners to leave the UK."
prompt,after,formal,2024-09-27T11:17:06Z,The good news is that Mark Zuckerberg has become bored of looking like an answer to the AI prompt “efit of a teen villain”.
prompt,after,formal,2024-09-27T11:17:06Z,She had asked him what he meant by the three-word essay prompt he’d given her – “companies not countries”.
prompt,after,formal,2024-09-27T10:52:48Z,"However, there are concerns inside the Treasury that the Office for Budget Responsibility (OBR) may conclude the plans will raise no money at all and could prompt wealthy foreigners to leave the UK."
prompt,after,formal,2024-09-26T08:38:41Z,On-going weakness in that nation’s real estate sector might yet prompt a “further loss of confidence” that could spill over into the global economy.
prompt,after,formal,2024-09-26T05:00:24Z,"A majority of voters for all parties have little faith in politicians’ desire to help ordinary people.” Then comes the most telling line of all: “This Labour government has been cautiously hired, on a trial basis, liable to prompt dismissal if it deviates even slightly from its focus on voters’ priorities.” So what are those priorities?"
prompt,after,formal,2024-09-25T10:00:24Z,"What happened at 11.41pm to prompt this, I wonder?"
prompt,after,formal,2024-09-25T03:09:15Z,"She wants to see the more comprehensive September quarter numbers, due out on 30 October, but is doubtful the drop will be enough yet to prompt an interest rate cut."
prompt,after,formal,2024-09-24T20:16:22Z,"“People say: ‘It was God, and God came down and saved you because he wants you to bring America back,’” Trump said as the crowd began to chant “USA!” Eventually returning to the economy, Trump said a plan to give away federal land to companies willing to build manufacturing facilities there would prompt “entire industries” to relocate to the United States."
prompt,after,formal,2024-09-24T18:19:41Z,As parents we have an absolute right to know what was happening to and with our son.” The boy’s mother said hospital executives were “complicit” in the harm because they had failed to launch a “thorough or prompt” investigation when concerns were first raised about Letby.
prompt,after,formal,2024-09-24T14:55:25Z,Do say: “We encourage prompt reporting of potholes so we can effect the necessary repairs as quickly as possible.” Don’t say: “You bring a wheelbarrow and a hosepipe and I’ll bring the baby ducks.”
prompt,after,formal,2024-09-24T11:01:53Z,Cordero Arce said the new campaign aimed to make these ideas a practical reality and prompt a debate beyond academia.
prompt,after,formal,2024-09-24T10:11:45Z,That is expected to prompt the 71-year-old Egyptian and Fifa council member Hany Abo Rida announce that he will stand against Motsepe in next year’s elections.
prompt,after,formal,2024-09-23T17:19:36Z,So Monday’s bump to 761p or £6.1bn – an improvement of only 1.6% on the second offer – should not prompt a fundamental rethink.
prompt,after,formal,2024-09-23T07:00:33Z,We always believe we can come from behind.” Ben Fisher Match report: Aston Villa 3-1 Wolves Leicester storms prompt weather question How bad does the weather have to turn for a Premier League match to be abandoned?
