target_word,when,type,date,sentence
bubble,during,formal,2021-11-22T07:54:28Z,"It comes after Australia welcomed tourists from Singapore on Sunday, following the start of a quarantine-free travel bubble between the two nations."
bubble,during,formal,2021-11-22T04:15:59Z,"From 1 December, Australia’s travel bubble will be expanded and skilled workers, eligible visa holders and international students will be able to arrive quarantine-free, subject to some conditions."
bubble,during,formal,2021-11-22T04:15:59Z,We are all working together on what is a very challenging issue.” Are there any changes to the travel bubble?
bubble,during,formal,2021-11-22T04:15:59Z,"The travel bubble has been operating since 1 November, when one-way quarantine-free travel resumed from New Zealand to Australia."
bubble,during,formal,2021-11-22T04:15:20Z,"A travel bubble operating for Singapore will also extend to Japan and South Korea, allowing quarantine-free travel for these citizens, including tourists, subject to a negative Covid test before departure."
bubble,during,formal,2021-11-21T06:33:29Z,The contingent has arrived on flights touching down in Sydney and Melbourne from Singapore as part of the two-way travel bubble between the two countries.
bubble,during,formal,2021-11-20T07:00:23Z,"As we travel, the world outside our solemn bubble carries on relentlessly cheerfully."
bubble,during,formal,2021-11-19T08:50:26Z,"Here’s a Friday thought bubble: Financial markets and the weather are often treated very separately, and yet they are inextricably linked."
bubble,during,formal,2021-11-18T08:31:23Z,It’s the first travel bubble since a similar corridor ended with our mates across the ditch.
bubble,during,formal,2021-11-18T00:23:53Z,"No spectators from outside China will be allowed to attend the Olympics, which will be held from 4 February in a “closed-loop” bubble."
bubble,during,formal,2021-11-17T19:58:15Z,"He said: The government believes that it is an historic strength of our system that MPs should have a wider focus than the Westminster bubble, that we should maintain connections to the world beyond so that we may draw on the insight and expertise that this experience offers, and that rather than a chamber replete with professional politicians with no previous career or future career other than to remain on the public payroll, we have a parliament that benefits from MPs with a broader range of talents and professional backgrounds."
bubble,during,formal,2021-11-15T04:29:32Z,"This tool also allows for adding a second circle, to see the travel bubble overlap where you and another person are able to exercise together where applicable lockdown restrictions exist."
bubble,during,formal,2021-11-13T19:00:13Z,"“In this area, we were in a nice bubble so it didn’t seem incredibly pressing,” she says."
bubble,during,formal,2021-11-13T11:00:03Z,"Everyone’s in their bubble, their echo chamber, whether it’s social media or the news they watch."
bubble,during,formal,2021-11-13T00:04:52Z,Athletes and other Games-related personnel will also be enveloped in a “closed loop” bubble.
bubble,during,formal,2021-11-07T12:00:01Z,"Stepping out of my middle-class bubble, I began to understand how and why people do what they do."
bubble,during,formal,2021-11-05T17:54:26Z,"When I wake up in the morning and come here I’m in this bubble 10, 12, 14 hours."
bubble,during,formal,2021-11-05T08:39:17Z,"Overnight, Moree was removed from our border bubble."
bubble,during,formal,2021-11-05T06:15:51Z,"As China Evergrande faces another do-or-die debt deadline next week, Xi Jinping is piloting a local property tax that he hopes can deflate China’s massive housing bubble."
bubble,during,formal,2021-11-05T03:29:42Z,"The Queensland premier, Annastacia Palaszczuk, has moved Moree shire out of its border bubble for the next seven days, and said residents of towns close to the border, like Mungindi and Boggabilla, will no longer have access except in exceptional circumstances."
bubble,during,formal,2021-11-05T00:01:05Z,"Maybe it’s a reference to the female members’ preference for privacy, or even Abba’s determination to keep creating their unusual song structures in their Swedish reading of English – but it also suggests Abba feel they can exist in their own bubble."
bubble,during,formal,2021-11-04T07:54:10Z,"Premier Annastacia Palaszczuk released a statement announcing the change, which will mean residents will no longer have access across the Queensland border as part of the border bubble, except in exceptional circumstances."
bubble,during,formal,2021-11-03T18:33:32Z,"“We’ve got nine years to turn this round.” The former Labour leader said the world needed to deal with the “carbon bubble” in the financial system, incubating a financial crisis if companies did not change."
bubble,during,formal,2021-11-03T07:51:25Z,If there is a problem today it is with certain aspects of the ‘Canberra bubble’ and its ‘secret city’ practices.
bubble,during,formal,2021-11-02T17:07:13Z,"A bubble of sorts will still be in place and mindful of the need to establish protocols on the ground and avoid any breaches, the England and Wales Cricket Board is understood to be flying out Steve Elworthy for the first month of the tour in what represents a final outing for the director of events before he takes up his new role as Surrey’s chief executive."
bubble,during,formal,2021-11-02T17:07:13Z,"Elworthy masterminded the ECB’s behind-closed-doors summer of 2020 and the bubbles that prevented any Covid-19 cases; as Root stressed on Tuesday after a training session at Loughborough, it is imperative the players remain respectful of the rules, even if bubble life is grating after 18 months."
bubble,during,formal,2021-11-01T20:17:37Z,"Sri Lanka have pushed us further than we’ve been pushed so far in this tournament, and we’re just delighted with the win.” Meanwhile the English umpire Michael Gough has been placed into isolation after breaching tournament protocols by leaving his hotel last Friday to meet people outside the officials’ bubble."
bubble,during,formal,2021-11-01T07:39:42Z,NSW and Victoria are currently eligible for the travel bubble but this may expand.
bubble,during,formal,2021-11-01T07:00:03Z,"But to anyone outside the Cop bubble, progress had been negligible and ambition minimal."
bubble,during,formal,2021-10-31T07:00:22Z,"The first time I heard of a “support bubble” was in the very depths of the pandemic, when there was that sense that every high street was rigged with invisible laser grids and the slightest wrong move would result in a loud and ringing death."
bubble,during,formal,2021-10-31T07:00:22Z,"I am thinking about them again this week, because of the revelation that Boris and Carrie Johnson had their friend Nimco Ali (godmother to son Wilfred) over for Christmas at a time when lockdown restrictions in London meant we were only allowed to celebrate within our “support bubble”."
bubble,during,formal,2021-10-31T07:00:22Z,"We discussed, I remember, potentially seeing my parents who, in theory, were in our bubble (a support bubble was allowed if someone lived alone or if a household had a child aged under one and, “if reasonably necessary for the purposes of childcare, where there are no reasonable alternatives”), but it seemed too risky – my dad was “vulnerable”, Covid tests cost £50 each and their accuracy was unclear, and the news was gritted with stories of people being fined after misunderstanding the rules."
bubble,during,formal,2021-10-31T07:00:22Z,"And, as the days pass, I fall more and more in love with the concept of a support bubble itself."
bubble,during,formal,2021-10-31T07:00:22Z,"He used the image of a bubble because it could be represented visually for people with low literacy, and because it reflected a “fragile yet beautiful structure that has to be nurtured and preserved”."
bubble,during,formal,2021-10-31T07:00:22Z,"And I love that a support bubble quietly embraces the sweet chaos of a chosen family, where somebody doesn’t have to be related to you in order to love or look after you, acknowledging the real ways people live and want to live, often far from where they began, both in terms of distance and expectation."
bubble,during,formal,2021-10-30T05:00:01Z,Even the housing bubble discriminates.
bubble,during,formal,2021-10-29T10:00:27Z,"The dads-to-be may not be paintballing in Prague or bungee-jumping in Budapest, but you could find them quad biking in Liverpool or playing bubble football in Manchester."
bubble,during,formal,2021-10-26T22:52:27Z,"Lam conceded this posed a “dilemma”, but a mainland bubble remained the priority."
bubble,during,formal,2021-10-25T23:01:25Z,"Overseas spectators are already banned, and participants will have to stay in a bubble separating them from people outside."
bubble,during,formal,2021-10-25T08:00:33Z,I’m ready for Australia.” In his column for the Mirror Stokes said: “I had been struggling with bubble life and events off the field.
bubble,during,formal,2021-10-23T19:00:51Z,"So the pair started a home bubble-tea subscription service and have since made over $2m in sales, catering to a 20,000-strong customer base whose cravings couldn’t be satisfied by a visit to a store during lockdowns."
bubble,during,formal,2021-10-23T19:00:51Z,“Launching our DIY bubble tea kits during the peak of Covid and Victoria’s stage four lockdown … opened up a gap in the market.
bubble,during,formal,2021-10-23T19:00:51Z,"Creating bubble tea at home has not only been a great way to engage the family, but has also diversified people’s at-home beverage-making experience beyond coffee or tea."
bubble,during,formal,2021-10-23T19:00:51Z,“We’ve had many customers comment on our social media platforms how they’re so glad they discovered Bubble Tea Club and how it’s helped them.” Dog trainer Lisa Hilleard started offering puppy training online via her business Polite Paws when Australians first went into lockdown in March 2020.
bubble,during,formal,2021-10-23T10:55:24Z,"After a Covid-enforced absence of almost two years, many overseas-based players have returned home for the first time since the pandemic began but cannot properly see family and friends from inside their biosecure bubble."
bubble,during,formal,2021-10-23T10:55:24Z,Said bubble has softened the blow of the media firestorm around Lisa De Vanna’s claims of a toxic culture at all levels of the women’s game.
bubble,during,formal,2021-10-22T19:00:21Z,"You kind of make your own little bubble.” Rüfüs Du Sol rode out the pandemic in the US before making their live comeback last month – before the release of their new album, Surrender – with two sold-out, 10,000-capacity shows at an open-air amphitheatre in Denver."
bubble,during,formal,2021-10-22T19:00:21Z,"He got Covid while he was in his particular bubble, I wasn’t seeing him day to day."
bubble,during,formal,2021-10-22T01:30:05Z,Only two households may share a bubble.
bubble,during,formal,2021-10-22T01:30:05Z,Are they in your bubble?
bubble,during,formal,2021-10-21T16:42:21Z,"Now, it may be that [Wishart] doesn’t like mixing with his own side, wants to keep himself in his personal bubble."
bubble,during,formal,2021-10-21T05:00:11Z,"(“House music is on my mind all the time,” he admits.) Now 48, he spent most of lockdown in the library with his band the Black Monks, who formed a bubble together."
bubble,during,formal,2021-10-19T22:41:54Z,"The new rules will take effect from Monday UK government minister Anne-Marie Trevelyan has defended the prime minister’s Christmas “childcare bubble” with a friend of Carrie Johnson’s, saying she has no doubt they followed the rules during a “really rough time”."
bubble,during,formal,2021-10-19T22:41:54Z,"Government minister Anne-Marie Trevelyan has defended the British prime minister’s Christmas “childcare bubble” with a friend of Carrie Johnson’s, saying she has no doubt they followed the rules during a “really rough time”."
bubble,during,formal,2021-10-19T22:41:54Z,"Jessica Elgot reports: Carrie Johnson needed her friend in her “childcare bubble” with Boris Johnson for extra support over Christmas because of the challenges of running the country and experiencing difficult pregnancies, a cabinet minister has claimed."
bubble,during,formal,2021-10-19T22:41:54Z,"Wilfred was eight months old at the time and No 10 has said Ali was part of their childcare bubble, which allowed some limited mixing."
bubble,during,formal,2021-10-19T22:41:54Z,"Pressed on whether a family would have needed additional childcare over Christmas, Trevelyan said: “It’s hard enough for the rest of us; when you’re having to run a country as well and have the challenges of difficult pregnancies, having a supportive friend to be there in your bubble is absolutely the right thing to do.” The claims first emerged in a report in Harper’s magazine that said Ali “spent Christmas with the couple at No 10 despite pandemic restrictions on holiday gatherings”."
bubble,during,formal,2021-10-19T22:41:54Z,"It’s hard enough for the rest of us, when you’re having to run a country as well and have the challenges of difficult pregnancies, having a supportive friend to be there in your bubble is absolutely the right thing to do."
bubble,during,formal,2021-10-19T22:41:54Z,"It seems like the lack of disclosure until months later is what has made this any kind of story at all, rather than the actual details that the prime minister and his wife had formed a childcare bubble, like many other families did over the holiday season."
bubble,during,formal,2021-10-19T20:15:44Z,"Bless her heart – remember that they’re filming two days on, two days off in a bubble away from their friends and family."
bubble,during,formal,2021-10-19T17:32:45Z,He was in his bubble.
bubble,during,formal,2021-10-19T16:19:19Z,"• Carrie Johnson needed her friend in her “childcare bubble” with Boris Johnson for extra support over Christmas because of the challenges of running the country and experiencing difficult pregnancies, a cabinet minister has claimed."
bubble,during,formal,2021-10-19T16:19:19Z,"After a cabinet meeting held at the Science Museum on Tuesday, Johnson’s spokesperson said: “The prime minister stressed that our autumn and winter plan continues to keep the virus under control and that case rates and hospital admissions remain broadly flat.” Carrie Johnson needed her friend in her “childcare bubble” with Boris Johnson for extra support over Christmas because of the challenges of running the country and experiencing difficult pregnancies, a cabinet minister has claimed."
bubble,during,formal,2021-10-19T16:19:19Z,"Wilfred was eight months old at the time and No 10 has said Ali was part of their childcare bubble, which allowed some limited mixing."
bubble,during,formal,2021-10-19T16:19:19Z,"Pressed on whether a family would have needed additional childcare over Christmas, Trevelyan said: “It’s hard enough for the rest of us; when you’re having to run a country as well and have the challenges of difficult pregnancies, having a supportive friend to be there in your bubble is absolutely the right thing to do.” The claims first emerged in a report in Harper’s magazine that said Ali “spent Christmas with the couple at No 10 despite pandemic restrictions on holiday gatherings”."
bubble,during,formal,2021-10-18T22:39:48Z,"It is understood that Nimco Ali, a campaigner and Home Office adviser who is godmother to the Johnsons’ infant son, Wilfred, was at Downing Street over the Christmas period as part of their childcare support bubble."
bubble,during,formal,2021-10-18T18:04:42Z,"Ali is understood to have stayed with the Johnsons, who at the time were engaged to be married, under the “bubble” arrangements, which allowed friends or family to provide informal childcare - the couple’s son Wilfred was eight months old at the time."
bubble,during,formal,2021-10-18T14:17:57Z,"It is understood that Nimco Ali, a campaigner and Home Office adviser who is godmother to the Johnsons’ son, Wilfred, was at Downing Street over the Christmas period as part of their childcare support bubble."
bubble,during,formal,2021-10-18T14:17:57Z,"While the government did introduce a “Christmas bubble” allowing people to mix on Christmas Day, this was not in place in areas in the highest tier of restrictions, which included London at the time."
bubble,during,formal,2021-10-18T14:17:57Z,"The rules said it was possible for people to use a childcare bubble on 25 December, even in areas under the highest tier, “but only if reasonably necessary for the purposes of childcare and where there are no reasonable alternatives”."
bubble,during,formal,2021-10-18T14:17:57Z,"Carrie Johnson’s mother, Josephine McAffee, was reportedly part of a support bubble with her daughter, an arrangement that was allowed if one member lived alone or if a household had a child aged under one, which Wilfred was last Christmas."
bubble,during,formal,2021-10-18T14:17:57Z,"It was possible for households to have both a support bubble and childcare bubble, but the latter had strict rules and must be used only for childcare, not as a reason for people from different households to mix socially."
bubble,during,formal,2021-10-18T14:17:57Z,It is not clear whether the childcare bubble arrangement for Ali was longer-term or only in place for Christmas.
bubble,during,formal,2021-10-18T14:17:57Z,"If this happened, the family with the child had to stop using any childcare for at least 10 days before the bubble changed."
bubble,during,formal,2021-10-17T05:55:45Z,"The Australian travel bubble will resume with New Zealand’s south island, despite 51 cases being reported in the north."
bubble,during,formal,2021-10-16T18:00:05Z,The idea was born out of conversations between Campbell and Pittard when they had time to research and educate themselves while stuck in the AFL’s Queensland Covid bubble last season.
bubble,during,formal,2021-10-16T17:00:03Z,"“Hopefully, all this bubble stuff will be done with after the World Cup and the Ashes,” he says, though like several members of the England squad he has developed a particular method of coping with pandemic life."
bubble,during,formal,2021-10-16T17:00:03Z,Call of Duty is the thing that’s given us freedom within the bubble.
bubble,during,formal,2021-10-15T16:36:41Z,"Then another six days not in a red list country, then they can come back and start immediately - so even when they go from bubble to bubble to bubble, it is still 10 days and for us that is the solution.” The Brazilian duo’s absence adds to Klopp’s selection issues as he has also lost Curtis Jones, who came back injured from England Under-21 duty, while fellow midfielder Thiago Alcantara is still not ready to return from a calf injury."
bubble,during,formal,2021-10-15T11:05:27Z,"“It’s going to take the bubble from the port and move it inland,” Vyas said."
bubble,during,formal,2021-10-15T05:29:42Z,Their Covid Zero approach has halted discussions with Singapore regarding previous plans for a travel bubble.
bubble,during,formal,2021-10-14T07:33:22Z,"International travel has been on hold since July, when New Zealand suspended the trans-Tasman bubble due to growing cases in NSW and Victoria."
bubble,during,formal,2021-10-12T23:00:05Z,"It turns out, however, that the property owners had imposed their own restrictions of only one household bubble."
bubble,during,formal,2021-10-12T07:51:30Z,It has also loosened the current border bubble with NSW.
bubble,during,formal,2021-10-11T16:28:04Z,"However, the tailwinds are easing and the ASOS bubble has burst."
bubble,during,formal,2021-10-11T07:44:40Z,Hundreds of Australians who travelled to New Zealand earlier in the year and became trapped there when the trans-tasman bubble arrangement collapsed are calling for the Australian government to allow flights from the country.
bubble,during,formal,2021-10-11T07:44:40Z,"He says the “safe, steady and sustained” reopening of schools has always been the government’s priority: We know in regulated settings throughout the global pandemic, particularly in this Australian context, if you have a Covid-safe plan in place, if you have the bubble arrangements, if you have the active cooperation of responsible partners like the VRC and Racing Victoria, you’ll have a safe event."
bubble,during,formal,2021-10-11T02:44:37Z,"“If you have a CovidSafe plan in place, if you have the bubble arrangements, if you have the active cooperation of responsible partners … you’ll have a safe event,” he said."
bubble,during,formal,2021-10-10T17:55:13Z,"A victim of unfortunate circumstances – forced to isolate after travelling to the airport in a taxi with Moeen Ali who subsequently tested positive for Covid, an inflexible rotation policy, and then slipping down the stairs and bruising his heel – he nevertheless trouped dutifully onwards, in the bubble and then with his rehab."
bubble,during,formal,2021-10-09T19:00:41Z,The idea of Australian tyranny has spread far beyond the rightwing media bubble.
bubble,during,formal,2021-10-09T06:56:18Z,"Passengers on connecting flights from Covid-19 hotspots, such as Sydney and Melbourne, will be able to disembark at Darwin International Airport terminal without quarantining after an agreement to make it a travel bubble."
bubble,during,formal,2021-10-08T07:27:05Z,"From midnight tonight, a number of LGAs will be reintroduced into the border bubble operating between Victoria and NSW including Benalla, Greater Bendigo, Loddon, Hay, Edward River, Lockhart, Murrumbidgee and Wagga Wagga."
bubble,during,formal,2021-10-06T17:23:28Z,His bubble.
bubble,during,formal,2021-10-06T07:42:33Z,"I have not delved into it but my understanding is there was a positive case from Melbourne who travelled to Mount Gambier who had some exposures in Casterton and we are talking to our South Australian colleagues and have not found any positive cases ourselves yet on our side of the South Australian border bubble, but we will continue to monitor that closely."
bubble,during,formal,2021-10-05T22:06:30Z,"The ECB’s lengthy statement also indicated a broader unease at travelling to the region, as well as referencing bubble fatigue and Twenty20 World Cup preparations."
bubble,during,formal,2021-10-05T19:14:26Z,The Conservative party conference in Manchester continues to operate in its own little bubble.
bubble,during,formal,2021-10-04T19:00:29Z,"We were stuck in the bubble, I was getting over Covid and we lost the first Test."
bubble,during,formal,2021-10-04T16:30:28Z,"When the bureaucratic wheels of her return finally started turning, the excitement began to bubble up again, but there were also nerves."
bubble,during,formal,2021-10-04T02:19:43Z,"Residents of Walgett, Tweed and Byron shires, and Queenslanders travelling to those areas, are be able to cross the border bubble for work, education, compassionate care and essential shopping provided they have had one dose of the vaccine."
bubble,during,formal,2021-10-02T11:52:33Z,"At the hotel where the elite racers are staying, athletes from red-list countries have been kept in a separate bubble."
bubble,during,formal,2021-10-02T08:45:05Z,"Garth, 77, seems as big as one of the boulders on his 640-acre Shangri-la bubble."
bubble,during,formal,2021-09-30T21:52:25Z,"The United striker, who turns 20 on Friday, made his debut in Iceland before he and the Manchester City midfielder Phil Foden were sent home for breaking Covid bubble rules by inviting two women to the team hotel."
bubble,during,formal,2021-09-30T00:05:15Z,"Queensland Health reinstated the non-restricted border zone rules for Tweed Heads and Byron Bay from 1am on Wednesday, meaning residents of the shires and Queenslanders travelling to these areas will be able to cross the expanded border bubble for work, education, compassionate care and essential shopping again, provided they have received one dose of vaccination."
bubble,during,formal,2021-09-29T08:49:10Z,"In the meantime, the ACT’s border bubble with NSW just outside Canberra is set to continue operating as usual."
bubble,during,formal,2021-09-28T16:57:13Z,"I spotted this at Aigburth last week: And as the skies darken, Warwickshire bubble along: Yates bringing up the hundred partnership off 167 balls in 117 minutes."
bubble,during,formal,2021-09-26T08:00:07Z,"“People in the bubble of Brussels think they are always right,” he says."
bubble,after,formal,2024-12-30T18:30:43Z,"In housing, an asset bubble means average-priced English homes are affordable only to the richest 10%."
bubble,after,formal,2024-12-30T13:00:36Z,"Add the wine, leave to bubble down until the liquid is barely clinging to the mushrooms, then stir in the cream cheese."
bubble,after,formal,2024-12-30T10:18:52Z,"Monica Horridge Deputy editor, the Filter In case you missed it … Whatever your bubble of choice – whether crémant, champagne or cava (or indeed non-alcoholic fizz) – New Year’s Eve is a time to bring out the best."
bubble,after,formal,2024-12-30T09:00:32Z,"Still, the Olympic bubble felt artificial – a welcome escape from real life, but also a distraction at a time when it seemed as if the world was falling apart."
bubble,after,formal,2024-12-29T07:24:18Z,"India threw the first punch of day four, popping the bubble of new sensation Sam Konstas who got an unplayable peach from – who else?"
bubble,after,formal,2024-12-29T05:00:03Z,"The first is the AI bubble into which the tech giants have been pumping unconscionable sums of money with, at the moment, no conceivable or proportionate return."
bubble,after,formal,2024-12-28T06:00:30Z,"Put the casserole on a high heat and, once the pan is hot and the butter starts to bubble up the sides of the paper, cover with a lid and cook either on a very low heat or in a 190C (170C)/375F/gas 5 oven for 45 minutes."
bubble,after,formal,2024-12-26T14:44:22Z,"63 min “This match is all squeak and no bubble,” says Lee Woodard."
bubble,after,formal,2024-12-26T14:43:50Z,"Gold actually did better in an era of aggressive central bank and government interventions to combat everything from the bursting of the dotcom bubble in 2000, 9/11 in 2001, the global financial crisis in 2008, Covid in 2020, and the surge in energy and food prices after Russia’s invasion of Ukraine in 2022."
bubble,after,formal,2024-12-26T07:07:49Z,"41st over: Australia 143-1 (Khawaja 55, Labuschagne 24) Khawaja, who is back in his bubble after three difficult Tests, flicks Siraj for another single."
bubble,after,formal,2024-12-25T14:00:16Z,It was in the spirit of exiting my comfort bubble that I first agreed to attend “The Most Wuthering Heights Day Ever”: an annual event where Kate Bush fans mark her birthday by recreating the film clip to her song Wuthering Heights.
bubble,after,formal,2024-12-25T12:00:10Z,Stories of headsets gathering dust or being returned have led some to think VR is little more than another hype bubble from a tech industry desperate to find the next big thing.
bubble,after,formal,2024-12-25T05:00:02Z,My ex lived locally and was already in my Covid “bubble” – this wasn’t our own private Partygate – but the relationship dynamic of “not‑with-him-but-with-her” was only a year old.
bubble,after,formal,2024-12-23T13:00:15Z,"I’ve spent months watching her battle entire battalions of ninja assassins (Ninja Assassin), leather-clad intruders (Fast &amp; Furious 9) and Bubble-economy finance bros (Pachinko), not to mention monsters (Monarch)."
bubble,after,formal,2024-12-23T05:00:05Z,"The pioneering device consists of a bubble-like chamber which contains a series of pumps and filters that repair, recondition and revitalise the lungs before they are transplanted into patients."
bubble,after,formal,2024-12-21T10:00:15Z,"5 Strain the butter Once the foam dies down, the liquid butter underneath will begin to bubble as the water boils off."
bubble,after,formal,2024-12-20T15:52:29Z,Boohoo became a target after its value plunged from its peak during the Covid-19 pandemic to a low when the online shopping bubble burst as spending moved back to the high street.
bubble,after,formal,2024-12-19T17:56:11Z,"But then, in the early 2000s, the dotcom bubble burst, leading to a recession."
bubble,after,formal,2024-12-19T09:30:10Z,"The J League expanded aggressively in the mid-1990s, attracting foreign stars like Gary Lineker, Paulo Futre and Basile Boli, but several clubs quickly ran into financial difficulties amid the bursting of the Japanese real estate bubble; eventually a number of franchises folded and the league was restructured in the late 1990s on a more modest foundation."
bubble,after,formal,2024-12-19T09:30:10Z,"But the bubble burst almost as quickly as it inflated: a new mood of austerity took hold across China as Xi moved to curb irrational spending and excess among top Communist party cadres, and eventually this found a form of local expression across the Super League in a new “luxury tax” that effectively terminated the era of big-money transfers to China."
bubble,after,formal,2024-12-18T15:43:14Z,“The government seem to be in some sort of strange bubble: are we the ‘broadest shoulders’ which they said would pay their fair share?
bubble,after,formal,2024-12-17T10:00:46Z,"A win over Baltimore would let that confidence bubble up a little further with, as Miller puts it, the team “battle-tested and ready” for the postseason."
bubble,after,formal,2024-12-16T16:44:41Z,"29th over: South Africa 95-1 (Wolvaardt 49, Dercksen 32) Pressure building a little on South Africa as England tighten the screw – though I think Wolvaardt is able to exist in a little calm bubble of her own."
bubble,after,formal,2024-12-16T07:07:11Z,"Carse has a few words, trying to rip Ravindra from his bubble."
bubble,after,formal,2024-12-15T20:28:21Z,"During the flight, personnel paraded up and down the aisles with bubble machines as kids squealed: “Bubbles, bubbles, bubbles!” Streamers, paper snowflakes and tufts of cotton resembling feathery snow dotted the plane and seats."
bubble,after,formal,2024-12-15T08:04:22Z,Labuschagne blows a bubble and smirks.
bubble,after,formal,2024-12-15T00:05:29Z,"A Solange ring (hotlipsbysolange.co.uk, £215) in black cherry or bubble gum pink will give you an instant pop of colour and joy."
bubble,after,formal,2024-12-14T13:42:58Z,This naturally affects how sporting success can be categorised by those outside of Scotland’s bubble.
bubble,after,formal,2024-12-14T06:34:52Z,Head and India pacer Mohammed Siraj had some choice words with each other as the rivalry and tension around a tight series begin to bubble away.
bubble,after,formal,2024-12-13T12:00:47Z,"His latest project, under the alias Bubble Love, is a sharp pivot away from sepia-toned gauziness: it’s a high-energy pop-club record that’s extremely fun, if far from groundbreaking."
bubble,after,formal,2024-12-13T12:00:47Z,"Bubble Love often sounds like the work of someone who only just discovered contemporary alternative dance music, which is not a knock."
bubble,after,formal,2024-12-13T12:00:47Z,"You walk away knowing little about Bubble Love as a project, but certainly not having had a bad time."
bubble,after,formal,2024-12-12T08:43:18Z,"Initially, she thought he might be making a ring-shaped bubble, a diving trick."
bubble,after,formal,2024-12-11T17:00:03Z,"In the main dramatic competition this year, there will be films such as the Luca Guadagnino-produced Atropia about a military role-playing facility starring Alia Shawkat and Callum Turner, the cabbage-smuggling comedy Bubble &amp; Squeak starring Himesh Patel, the 90s-set drama Plainclothes about an undercover cop falling in love with another man starring Russell Tovey, the Cary Fukunaga-produced drama Ricky starring Stephan James as a man navigating life post-incarceration and the dark comedy Sorry, Baby produced by Barry Jenkins."
bubble,after,formal,2024-12-11T03:04:29Z,"“I mean the situation sucks for sure, but the solution isn’t to retreat into a bubble.”"
bubble,after,formal,2024-12-10T12:00:13Z,"With everyone locked down, Joy managed a complete family, the happiest bubble."
bubble,after,formal,2024-12-09T16:38:13Z,"A surge of online shopping during lockdowns inflated a bubble in internet retailers, only for it to burst as spending moved back to the high street."
bubble,after,formal,2024-12-09T16:00:16Z,"There’s no Christmas branding; it arrives in a neat pink cardboard box with shredded paper, a recyclable ice pack and a bubble-wrap envelope, so there isn’t much packaging for which to find a home."
bubble,after,formal,2024-12-09T15:41:20Z,"A surge of online shopping during lockdowns inflated a bubble in internet retailers, only for it to burst as spending moved back to the high street."
bubble,after,formal,2024-12-08T20:35:59Z,"Still not quite enough sass.” gliese says: “Go Tash, all bubble and glitz and gritty - loved it!"
bubble,after,formal,2024-12-07T19:12:10Z,"Red 3 is used in nearly 3,000 food products, according to a database by one environmental health group, including Pez, Betty Crocker’s products and Dubble Bubble chewing gum."
bubble,after,formal,2024-12-07T12:11:45Z,"75th over: Australia 273-5 (Head 114, Carey 12) Australia deal in singles against Siraj with half the Adelaide Oval outfield shrouded in bubble-shaped shadows cast by the silhouette of the beautiful stands."
bubble,after,formal,2024-12-07T05:00:16Z,"“We live in a very progressive bubble, but outside this bubble I think there is still a lot of rejection and a lot of hate.” For member Fabian Schipfer, the reaction was in some ways unsurprising."
bubble,after,formal,2024-12-06T15:00:58Z,"Heat until the mix reaches 155C, then strain the cream into the caramel pan, whisking to incorporate – the mixture will bubble up rapidly, so be careful because it’s extremely hot."
bubble,after,formal,2024-12-06T00:51:35Z,"Love for the world is love for the way the milk makes a thundercloud in the tea, or for an interesting bubble of dish detergent, as much as for making a difference or having views on the state of things."
bubble,after,formal,2024-12-04T09:00:03Z,Iowa State are on the bubble with a current net of 8.9.
bubble,after,formal,2024-12-03T12:00:49Z,"She points to another image of an “uncle”, Latif, a 70-year-old retired businessman, in a plain shalwar kameez, air-bubble trainers and a topi (cap) that he’s been wearing for more than 20 years, given to him by a friend."
bubble,after,formal,2024-12-02T13:36:11Z,"*** TikTok skincare Bubble Cloud Surf Water cream moisturiser, £16 for 50ml beautybay.com boots.com Bubble skincare is all the rage on TikTok and, fortunately, it’s good."
bubble,after,formal,2024-12-02T11:13:29Z,"The company is also likely to have been been hit by a fall in tea consumption in Britain, with younger consumers turning to coffee, energy drinks and newer trends such as bubble tea."
bubble,after,formal,2024-11-30T22:15:58Z,"The pass back into Saka’s path was a thing of beauty, floated like a soap bubble through the damp Stratford air, and also through the human props posing as West Ham defenders."
bubble,after,formal,2024-11-29T13:00:08Z,"“There’s no bubble where the tourism people live and the other people live, and they go to different grocery stores, and their kids go to different schools, and they go to different hospitals.” She emphasises the ripple effect tourism has on secondary businesses – electricians, food producers, mechanics, fuel stations, for example – and how it provides jobs for young people, who might have few prospects otherwise."
bubble,after,formal,2024-11-29T10:09:00Z,"Increase the heat to high and bubble for 3 minutes, then whisk in a pinch of salt and the brandy."
bubble,after,formal,2024-11-29T08:00:05Z,"In an industry where young talent is less responsive to old-school authority, and conditioned by the social media bubble, such intelligence becomes more vital than ever."
bubble,after,formal,2024-11-29T08:00:02Z,Fashion week is a bubble that doesn’t mean all that much on its own.
bubble,after,formal,2024-11-28T17:47:26Z,"It is indeed a “bubble of delusion”, and Monbiot is right: “You can send your legions to war with reality, but eventually we all lose.” Jean Glasberg Councillor, Cambridge city council • Do you have a photograph you’d like to share with Guardian readers?"
bubble,after,formal,2024-11-26T08:00:05Z,"Use a stick blender to blitz the squash mix to a smooth soup, then return to a low heat and leave to bubble away gently."
bubble,after,formal,2024-11-26T07:11:51Z,"Bubble tea franchise Chatime fined $132,840 for underpaying workers The Fair Work Ombudsman has fined bubble tea franchise Chatime and its managing director $132,840 for the underpayments of more than $160,000 to vulnerable employees at 19 stores across Sydney and Melbourne."
